time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1991-05-19T00:58:01.730Z,1.156,122.957,33,7,mw,,,,1.2,us,usp0004ru5,2022-04-28T19:14:41.619Z,"69 km N of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,nc
1991-04-29T09:12:48.100Z,42.453,43.673,17.2,7,mw,,,,1.2,us,usp0004qza,2022-04-28T19:19:50.183Z,"22 km WNW of Java, Georgia",earthquake,,,,,reviewed,us,hrv
1991-04-22T21:56:51.820Z,9.685,-83.073,10,7.6,mw,,,,1.2,us,usp0004qpg,2022-04-28T19:18:34.851Z,"34 km S of Limón, Costa Rica",earthquake,,,,,reviewed,us,hrv
1991-04-05T04:19:49.520Z,-5.982,-77.094,19.8,7.1,mw,,,,1,us,usp0004pyn,2022-04-28T19:16:22.305Z,"11 km NE of Rioja, Peru",earthquake,,,,,reviewed,us,par
1991-02-18T02:37:25.120Z,8.87,126.48,23.9,7,mw,,,,1.3,us,usp0004n2a,2022-04-28T19:23:48.369Z,"18 km E of Aras-asan, Philippines",earthquake,,,,,reviewed,us,nc
1991-01-05T14:57:11.590Z,23.613,95.901,19.7,7,mw,,,,1.3,us,usp0004k8g,2022-04-28T19:26:06.147Z,"99 km NW of Mogok, Myanmar",earthquake,,,,,reviewed,us,hrv
1990-12-30T19:14:18.930Z,-5.097,150.967,178.6,7.5,mw,,,,1.2,us,usp0004k00,2022-04-28T19:32:53.354Z,"104 km ENE of Kimbe, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1990-11-06T20:14:29.740Z,53.452,169.871,24.8,7.1,mw,,,,0.9,us,usp0004gkj,2022-04-28T19:33:08.375Z,"231 km WNW of Attu Station, Alaska",earthquake,,,,,reviewed,us,hrv
1990-10-17T14:30:13.160Z,-10.97,-70.776,598.8,7,mw,,,,1,us,usp0004fv5,2022-04-28T19:35:54.346Z,"130 km W of Iñapari, Peru",earthquake,,,,,reviewed,us,nc
1990-08-12T21:25:21.950Z,-19.435,169.132,140.4,7.1,mw,,,,1.1,us,usp0004dad,2022-04-28T19:40:21.017Z,"19 km NW of Isangel, Vanuatu",earthquake,,,,,reviewed,us,hrv
1990-07-27T12:37:59.550Z,-15.355,167.464,125.7,7.2,mw,,,,1,us,usp0004cm6,2022-04-28T19:44:57.622Z,"37 km ENE of Luganville, Vanuatu",earthquake,,,,,reviewed,us,hrv
1990-07-16T07:26:34.610Z,15.679,121.172,25.1,7.7,mw,,,,1.1,us,usp0004bxs,2022-04-28T19:42:58.516Z,"4 km E of Macapsing, Philippines",earthquake,,,,,reviewed,us,hrv
1990-06-20T21:00:09.980Z,36.957,49.409,18.5,7.4,mw,,,,1.2,us,usp0004arq,2022-04-28T19:47:30.083Z,"23 km N of P?deg?n-e Manj?l, Iran",earthquake,,,,,reviewed,us,hrv
1990-06-14T07:40:56.210Z,11.76,121.899,18.1,7.1,mw,,,,1.2,us,usp0004ag6,2022-04-28T17:25:09.249Z,"0 km ESE of Union, Philippines",earthquake,,,,,reviewed,us,hrv
1990-05-30T10:40:06.140Z,45.841,26.668,89.3,7,mw,,,,1,us,usp00049yk,2022-04-28T19:50:02.373Z,"5 km W of Nistore?ti, Romania",earthquake,,,,,reviewed,us,hrv
1990-05-24T20:09:23.240Z,-7.363,120.363,588.9,7.1,mw,,,,0.9,us,usp00049qg,2022-04-28T19:49:46.775Z,"135 km NNE of Labuan Bajo, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-05-24T20:00:08.190Z,5.358,31.848,16,7.1,mw,,,,1,us,usp00049qe,2022-04-28T19:49:45.747Z,"63 km NNE of Juba, South Sudan",earthquake,,,,,reviewed,us,hrv
1990-05-20T02:22:01.620Z,5.121,32.145,14.9,7.2,mw,,,,1.1,us,usp00049hf,2022-04-28T19:49:30.595Z,"69 km ENE of Juba, South Sudan",earthquake,,,,,reviewed,us,nc
1990-05-12T04:50:08.710Z,49.037,141.847,605.7,7.2,mw,,,,0.8,us,usp000496v,2022-04-28T19:48:56.523Z,"16 km WSW of Uglegorsk, Russia",earthquake,,,,,reviewed,us,hrv
1990-04-18T13:39:19.010Z,1.186,122.857,25.7,7.8,mw,,,,1.2,us,usp000482z,2022-04-28T19:52:05.247Z,"75 km NNW of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,par
1990-04-05T21:12:35.550Z,15.125,147.596,11.4,7.6,mw,,,,1.2,us,usp00047gj,2022-04-28T19:51:12.196Z,"198 km E of Saipan, Northern Mariana Islands",earthquake,,,,,reviewed,us,par
1990-03-25T13:22:55.600Z,9.919,-84.808,22.2,7.3,mw,,,,1.1,us,usp0004720,2022-04-28T19:56:25.530Z,"7 km SSE of Puntarenas, Costa Rica",earthquake,,,,,reviewed,us,hrv
1990-03-05T16:38:12.570Z,-18.318,168.063,20.7,7.1,mw,,,,1.2,us,usp000467e,2022-04-28T19:54:29.877Z,"69 km SSW of Port-Vila, Vanuatu",earthquake,,,,,reviewed,us,nc
1990-03-03T12:16:27.960Z,-22.122,175.163,33.2,7.6,mw,,,,1.3,us,usp000464d,2022-04-28T19:54:06.232Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
1989-12-15T18:43:45.030Z,8.337,126.729,24.4,7.6,mw,,,,1.4,us,usp000433j,2022-04-28T20:04:19.072Z,"37 km ENE of Barcelona, Philippines",earthquake,,,,,reviewed,us,hrv
1989-12-07T13:38:44.850Z,-6.436,146.383,104.4,7.1,mw,,,,0.9,us,usp00042ug,2022-04-28T20:03:52.298Z,"59 km ESE of Kainantu, Papua New Guinea",earthquake,,,,,reviewed,us,nc
1989-11-01T18:25:34.940Z,39.837,142.76,28.6,7.4,mw,,,,1.1,us,usp00041kg,2022-04-28T20:06:21.165Z,"73 km ENE of Miyako, Japan",earthquake,,,,,reviewed,us,hrv
1989-09-04T13:14:58.520Z,55.3217,-156.4293,11,7,mw,,,,0.24,ak,ak989bcpkhdo,2022-04-28T20:10:34.930Z,"164 km SE of Chignik, Alaska",earthquake,,39.3,,,reviewed,ak,ak
1989-05-23T10:54:46.320Z,-52.341,160.568,10,8.02,mwc,,,,,official,official19890523105446320_10,2022-04-28T20:18:20.257Z,"Macquarie Island region",earthquake,,,,,reviewed,us,gcmt
1989-05-14T00:59:50.450Z,-30.523,-178.414,43.8,7,mw,,,,1.1,us,usp0003v79,2022-04-28T20:17:27.970Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,par
1989-05-05T18:28:39.450Z,-8.281,-71.381,593.4,7.1,mw,,,,1,us,usp0003uxu,2022-04-28T20:17:07.050Z,"69 km W of Tarauacá, Brazil",earthquake,,,,,reviewed,us,hrv
1989-02-10T11:15:24.680Z,2.305,126.76,44,7.1,mw,,,,1.3,us,usp0003rqq,2022-04-28T20:24:31.282Z,"152 km WNW of Tobelo, Indonesia",earthquake,,,,,reviewed,us,hrv
1988-11-06T13:03:19.340Z,22.789,99.611,17.8,7.7,mw,,,,1.6,us,usp0003nks,2022-04-28T20:30:19.904Z,"145 km NW of Jinghong, China",earthquake,,,,,reviewed,us,nc
1988-10-08T04:46:24.530Z,-18.771,-172.415,35.2,7.1,mw,,,,1,us,usp0003mmh,2022-04-28T20:32:46.826Z,"166 km E of Neiafu, Tonga",earthquake,,,,,reviewed,us,hrv
1988-08-10T04:38:26.170Z,-10.366,160.819,34,7.6,mw,,,,1.5,us,usp0003jtm,2022-04-28T17:27:12.624Z,"121 km W of Kirakira, Solomon Islands",earthquake,,,,,reviewed,us,hrv
1988-08-06T00:36:24.650Z,25.149,95.127,90.5,7.3,mw,,,,1.1,us,usp0003jpw,2022-04-28T20:36:52.060Z,"85 km SE of Phek, India",earthquake,,,,,reviewed,us,hrv
1988-07-25T06:46:06.690Z,-6.081,133.667,27.7,7,mw,,,,1,us,usp0003j6r,2022-04-28T20:42:31.006Z,"112 km ESE of Tual, Indonesia",earthquake,,,,,reviewed,us,nc
1988-07-23T15:17:08.180Z,-6.526,152.779,16.6,7,mw,,,,0.9,us,usp0003j4t,2022-04-28T20:42:24.863Z,"247 km SSE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1988-04-12T23:19:55.570Z,-17.192,-72.305,33.1,7.1,mw,,,,1.2,us,usp0003ezg,2022-04-28T20:48:57.908Z,"30 km SW of Islay (Matarani), Peru",earthquake,,,,,reviewed,us,hrv
1988-03-06T22:35:38.140Z,56.953,-143.032,10,7.8,mw,,,,,us,usp0003dnb,2022-04-28T20:51:18.629Z,"Gulf of Alaska",earthquake,,,,,reviewed,ags,hrv
1988-02-24T03:52:03.290Z,13.477,124.616,24.9,7.3,mw,,,,1,us,usp0003da3,2022-04-28T20:54:58.054Z,"37 km ESE of Bato, Philippines",earthquake,,,,,reviewed,us,hrv
1988-02-05T14:01:02.750Z,-24.753,-70.433,36.9,7.2,mw,,,,1.1,us,usp0003crv,2022-04-28T20:53:20.470Z,"72 km N of Taltal, Chile",earthquake,,,,,reviewed,us,hrv
1988-01-19T07:30:31.860Z,-24.71,-70.568,33,7,mw,,,,1.3,us,usp0003c61,2022-04-28T20:56:23.832Z,"77 km N of Taltal, Chile",earthquake,,,,,reviewed,us,nc
1987-11-30T19:23:19.590Z,58.679,-142.786,10,7.9,mw,,,,,us,usp0003aq8,2022-04-27T21:31:15.684Z,"200 km WSW of Yakutat, Alaska",earthquake,,,,,reviewed,spe,hrv
1987-10-16T20:48:01.640Z,-6.266,149.06,47.8,7.4,mw,,,,1.2,us,usp00039av,2022-04-27T21:32:51.140Z,"54 km W of Kandrian, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1987-10-12T13:57:04.790Z,-7.288,154.371,24.7,7,mw,,,,1.1,us,usp000396s,2022-04-27T21:32:11.350Z,"163 km SW of Panguna, Papua New Guinea",earthquake,,4.8,,,reviewed,us,hrv
1987-10-06T04:19:06.080Z,-17.94,-172.225,16,7.3,mw,,,,1,us,usp000390n,2022-04-27T21:31:45.355Z,"201 km ENE of Neiafu, Tonga",earthquake,,,,,reviewed,us,nc
1987-09-03T06:40:13.910Z,-58.893,158.513,33,7.4,mw,,,,1,us,usp000381s,2022-04-27T21:34:26.367Z,"Macquarie Island region",earthquake,,,,,reviewed,us,hrv
1987-08-08T15:48:56.750Z,-19.022,-69.991,69.7,7.2,mw,,,,1.1,us,usp00037c3,2022-04-27T21:36:50.465Z,"68 km SSE of Arica, Chile",earthquake,,,,,reviewed,us,hrv
1987-06-17T01:32:53.720Z,-5.577,130.791,67.3,7.1,mw,,,,1.1,us,usp00035ur,2022-04-27T21:43:19.792Z,"217 km W of Tual, Indonesia",earthquake,,,,,reviewed,us,hrv
1987-04-01T01:48:08.520Z,-22.767,-66.205,248.7,7,mw,,,,1.1,us,usp00033th,2022-04-27T21:47:04.764Z,"52 km W of Abra Pampa, Argentina",earthquake,,,,,reviewed,us,hrv
1987-03-06T04:10:41.960Z,0.151,-77.821,10,7.2,mw,,,,1.2,us,usp000330w,2022-04-27T21:48:50.431Z,"29 km SSE of Pimampiro, Ecuador",earthquake,,,,,reviewed,us,hrv
1987-03-05T10:55:12.350Z,-24.495,-70.701,34.8,7,mw,,,,1.2,us,usp0003308,2022-04-27T21:48:44.967Z,"98 km SSW of Antofagasta, Chile",earthquake,,,,,reviewed,us,hrv
1987-03-05T09:17:05.280Z,-24.388,-70.161,62.3,7.6,mw,,,,1.2,us,usp0003304,2022-04-27T21:48:40.167Z,"84 km SSE of Antofagasta, Chile",earthquake,,,,,reviewed,us,hrv
1987-02-08T18:33:58.390Z,-6.088,147.689,54.9,7.4,ms,,,,1.3,us,usp000329h,2022-04-27T21:51:25.783Z,"54 km NNW of Finschhafen, Papua New Guinea",earthquake,,6.6,,21,reviewed,us,us
1987-01-30T22:29:42.090Z,-60.063,-26.916,47.6,7,mw,,,,1.4,us,usp000321p,2022-04-27T21:56:17.969Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,nc
1986-11-14T21:20:10.550Z,23.901,121.574,33.8,7.4,mw,,,,1.2,us,usp0003009,2022-04-27T22:00:01.821Z,"8 km SSW of Hualien City, Taiwan",earthquake,,,,,reviewed,us,hrv
1986-10-30T01:28:54.590Z,-21.702,-176.616,188.1,7.2,mw,,,,0.9,us,usp0002zgu,2022-04-27T22:04:25.831Z,"157 km WSW of Haveluloto, Tonga",earthquake,,,,,reviewed,us,hrv
1986-10-20T06:46:09.980Z,-28.117,-176.367,29.1,7.7,mw,,,,1.2,us,usp0002z3j,2022-04-27T22:02:20.845Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,hrv
1986-08-30T21:28:35.450Z,45.547,26.316,132.3,7.2,mw,,,,1.1,us,usp0002xpm,2022-04-27T22:09:03.522Z,"7 km NNE of Ca?oca, Romania",earthquake,,,,,reviewed,us,hrv
1986-08-14T19:39:13.670Z,1.795,126.519,33,7.5,mw,,,,1.4,us,usp0002x57,2022-04-27T22:07:11.244Z,"146 km NW of Ternate, Indonesia",earthquake,,,,,reviewed,us,hrv
1986-06-24T03:11:30.930Z,-4.448,143.943,102.3,7.2,mw,,,,1,us,usp0002vbr,2022-04-27T22:15:07.313Z,"44 km SSW of Angoram, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1986-06-16T10:48:25.780Z,-22.037,-178.925,547,7.1,mw,,,,1.1,us,usp0002v3n,2022-04-27T22:13:30.802Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,nc
1986-05-26T19:06:15.990Z,-20.19,178.86,538.3,7.1,mw,,,,0.9,us,usp0002uf4,2022-04-27T22:17:51.771Z,"230 km S of Suva, Fiji",earthquake,,,,,reviewed,us,hrv
1986-05-07T22:47:10.870Z,51.52,-174.776,33,8,mw,,,,1.1,us,usp0002tmu,2022-04-27T22:16:16.304Z,"85 km SSW of Atka, Alaska",earthquake,,,,,reviewed,us,hrv
1986-04-30T07:07:18.120Z,18.404,-102.973,26.5,7,mw,,,,1.2,us,usp0002tcb,2022-04-27T22:20:16.213Z,"41 km SSW of Aguililla, Mexico",earthquake,,,,,reviewed,us,nc
1986-01-15T20:17:42.710Z,-21.277,170.102,150,7.1,mw,,,,1.2,us,usp0002q31,2022-05-09T14:44:44.784Z,"210 km SSE of Isangel, Vanuatu",earthquake,,,,,reviewed,us,hrv
1985-12-21T01:13:22.410Z,-13.966,166.516,43,7.1,mw,,,,1.2,us,usp0002p4n,2022-04-27T22:29:22.898Z,"112 km W of Sola, Vanuatu",earthquake,,,,,reviewed,us,hrv
1985-11-28T03:49:54.150Z,-13.987,166.185,33,7,mw,,,,1.1,us,usp0002nae,2022-04-27T22:32:31.898Z,"148 km W of Sola, Vanuatu",earthquake,,,,,reviewed,us,nc
1985-11-28T02:25:42.340Z,-14.043,166.24,33,7,mw,,,,1,us,usp0002na9,2022-04-27T22:32:23.243Z,"142 km NW of Port-Olry, Vanuatu",earthquake,,,,,reviewed,us,hrv
1985-11-17T09:40:21.290Z,-1.639,134.911,10,7.1,mw,,,,1.4,us,usp0002mvw,2022-04-27T22:31:56.123Z,"127 km SE of Manokwari, Indonesia",earthquake,,,,,reviewed,us,nc
1985-09-21T01:37:13.470Z,17.802,-101.647,30.8,7.6,mw,,,,1.2,us,usp0002jyp,2022-04-27T22:38:14.578Z,"7 km N of Pantla, Mexico",earthquake,,4.9,,,reviewed,us,hrv
1985-09-19T13:17:47.350Z,18.19,-102.533,27.9,8,mw,,,,1.3,us,usp0002jwe,2022-04-27T22:38:12.247Z,"26 km NW of El Habillal, Mexico",earthquake,,3.8,,,reviewed,us,hrv
1985-08-23T12:41:56.160Z,39.431,75.224,6.8,7,mw,,,,1.2,us,usp0002j21,2022-04-27T22:41:26.125Z,"66 km W of Kashgar, China",earthquake,,,,,reviewed,us,hrv
1985-07-29T07:54:44.070Z,36.19,70.896,98.7,7.4,mw,,,,1,us,usp0002h5z,2022-04-27T22:45:00.142Z,"75 km S of Jurm, Afghanistan",earthquake,,3.8,,,reviewed,us,hrv
1985-07-03T04:36:51.730Z,-4.439,152.828,33,7.3,mw,,,,1,us,usp0002gc3,2022-04-27T22:42:56.047Z,"62 km E of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,nc
1985-05-10T15:35:50.590Z,-5.599,151.045,26.7,7.2,mw,,,,1.3,us,usp0002en1,2022-04-27T22:46:54.229Z,"100 km E of Kimbe, Papua New Guinea",earthquake,,3.3,,,reviewed,us,hrv
1985-04-23T16:15:12.020Z,15.344,120.61,188.4,7,mw,,,,1.1,us,usp0002e2z,2022-04-27T22:50:20.818Z,"1 km ENE of Santo Cristo, Philippines",earthquake,,2,,,reviewed,us,nc
1985-04-13T03:00:06.780Z,1.622,126.411,50.7,7,mw,,,,1.2,us,usp0002drr,2022-04-27T22:49:01.704Z,"142 km NW of Ternate, Indonesia",earthquake,,,,,reviewed,us,nc
1985-04-09T01:56:59.480Z,-34.131,-71.618,37.8,7.2,mw,,,,1.1,us,usp0002dm4,2022-04-27T22:48:49.502Z,"59 km S of San Antonio, Chile",earthquake,,,,,reviewed,us,nc
1985-03-04T00:32:21.870Z,-33.207,-71.663,33,7.4,mw,,,,1,us,usp0002cd3,2022-04-27T22:51:20.246Z,"19 km S of Valparaíso, Chile",earthquake,,,,,reviewed,us,hrv
1985-03-03T22:47:07.280Z,-33.135,-71.871,33,8,mw,,,,1,us,usp0002ccz,2022-04-27T22:51:17.618Z,"25 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,us,hrv
1984-11-20T08:15:16.230Z,5.167,125.124,202.2,7.5,mw,,,,1.3,us,usp000297p,2022-04-27T23:08:14.899Z,"45 km SW of Sarangani, Philippines",earthquake,,2.6,,,reviewed,us,hrv
1984-11-17T06:49:30.020Z,0.197,98.027,33,7.1,mw,,,,1.1,us,usp000294z,2022-04-27T23:07:37.809Z,"190 km SSW of Sibolga, Indonesia",earthquake,,,,,reviewed,us,hrv
1984-11-15T02:46:19.880Z,-22.022,170.95,104.7,7.1,mw,,,,1,us,usp000292p,2022-04-27T23:07:24.922Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,nc
1984-11-01T04:48:50.270Z,8.185,-38.794,10,7.1,mw,,,,1,us,usp00028pr,2022-04-27T22:59:47.193Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,nc
1984-10-15T10:21:07.500Z,-15.86,-173.643,128.4,7.2,mw,,,,1.2,us,usp000286c,2022-04-27T23:10:45.129Z,"19 km ENE of Hihifo, Tonga",earthquake,,,,,reviewed,us,nc
1984-08-06T12:01:52.400Z,-0.086,122.517,242.3,7.4,mw,,,,1.2,us,usp000268f,2022-04-27T23:13:56.807Z,"91 km SW of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,hrv
1984-05-30T07:49:43.660Z,-4.843,151.577,174.4,7.1,mw,,,,1.2,us,usp00024qw,2022-04-27T23:25:31.740Z,"94 km SW of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1984-03-24T09:44:02.600Z,44.117,148.192,44.4,7.2,mw,,,,1.2,us,usp00022y2,2022-04-27T23:31:42.532Z,"123 km ENE of Shikotan, Russia",earthquake,,,,,reviewed,us,hrv
1984-03-19T20:28:38.240Z,40.32,63.35,14.5,7,mw,,,,0.9,us,usp00022s5,2022-04-27T23:30:28.296Z,"22 km NNW of Gazli, Uzbekistan",earthquake,,,,,reviewed,us,nc
1984-03-06T02:17:21.260Z,29.384,138.935,457.4,7.4,mw,,,,1,us,usp00022fa,2022-04-27T23:28:52.551Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
1984-03-05T03:33:50.990Z,8.147,123.762,649.1,7.3,mw,,,,0.9,us,usp00022es,2022-04-27T23:28:33.557Z,"4 km NNW of Tabid, Philippines",earthquake,,,,,reviewed,us,nc
1984-02-07T21:33:21.490Z,-10.012,160.469,18.1,7.6,mw,,,,1.4,us,usp00021u7,2022-04-27T23:34:22.015Z,"85 km SE of Honiara, Solomon Islands",earthquake,,,,,reviewed,us,hrv
1984-01-08T15:24:13.560Z,-2.823,118.806,33,7,mw,,,,1.3,us,usp000213u,2022-09-29T17:24:59.195Z,"18 km SSW of Mamuju, Indonesia",earthquake,,,,,reviewed,us,nc
1984-01-01T09:03:38.850Z,33.683,136.894,368.1,7.2,mw,,,,1.2,us,usp00020z7,2022-04-27T23:37:08.062Z,"77 km ESE of Owase, Japan",earthquake,,0.9,,,reviewed,us,nc
1983-12-30T23:52:39.930Z,36.372,70.738,214.5,7.4,mw,,,,1,us,usp00020xw,2022-04-27T23:43:31.914Z,"55 km S of Jurm, Afghanistan",earthquake,,,,,reviewed,us,nc
1983-12-02T03:09:05.660Z,14.066,-91.924,67.1,7,mw,,,,1.1,us,usp000207b,2022-04-27T23:40:04.239Z,"25 km S of Champerico, Guatemala",earthquake,,2,,,reviewed,us,nc
1983-11-30T17:46:00.670Z,-6.852,72.11,10,7.3,mw,,,,1.2,us,usp000205u,2022-04-27T23:47:08.748Z,"Chagos Archipelago region",earthquake,,,,,reviewed,us,nc
1983-11-24T05:30:34.230Z,-7.481,128.168,178.5,7.3,mw,,,,1.2,us,usp000200r,2022-04-27T23:45:57.945Z,"172 km NE of Lospalos, Timor Leste",earthquake,,2.2,,,reviewed,us,nc
1983-10-22T04:21:35.010Z,-60.665,-25.451,24,7.2,mw,,,,1.3,us,usp0001z5e,2022-04-27T23:48:22.559Z,"",earthquake,,,,,reviewed,us,nc
1983-10-04T18:52:13.300Z,-26.535,-70.563,14.8,7.4,mw,,,,1.2,us,usp0001ytj,2022-04-27T23:47:18.649Z,"54 km WSW of Diego de Almagro, Chile",earthquake,,3.5,,,reviewed,us,nc
1983-08-17T10:55:54.130Z,55.867,161.287,62.6,7.1,mw,,,,1.2,us,usp0001xqy,2022-04-27T23:53:18.132Z,"57 km SSE of Klyuchi, Russia",earthquake,,5.4,,,reviewed,us,nc
1983-05-26T02:59:59.600Z,40.462,139.102,23.7,7.4,mw,,,,1.1,us,usp0001vmy,2022-04-28T00:02:47.923Z,"83 km WNW of Noshiro, Japan",earthquake,,1.7,,,reviewed,us,nc
1983-04-18T10:58:51.260Z,27.793,62.054,64,7,mw,,,,1.2,us,usp0001uj8,2022-04-28T00:07:26.078Z,"95 km ESE of Kh?sh, Iran",earthquake,,3.2,,,reviewed,us,nc
1983-04-12T12:07:54.520Z,-4.843,-78.103,104.2,7,mw,,,,1.2,us,usp0001uct,2022-04-28T00:06:31.555Z,"92 km NNE of La Peca, Peru",earthquake,,3.2,,,reviewed,us,nc
1983-04-03T02:50:01.180Z,8.717,-83.123,37,7.1,mw,,,,1,us,usp0001u4p,2022-04-28T00:04:16.688Z,"12 km N of Golfito, Costa Rica",earthquake,,,,,reviewed,us,nc
1983-03-18T09:05:50.000Z,-4.883,153.581,88.8,7.6,ms,,,,1.3,us,usp0001tr1,2022-04-28T00:10:18.946Z,"157 km ESE of Kokopo, Papua New Guinea",earthquake,,3,,9,reviewed,us,us
1983-01-26T16:02:21.350Z,-30.383,-179.339,238,7,mw,,,,1.2,us,usp0001smj,2022-04-28T00:17:18.777Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,nc
1983-01-17T12:41:29.700Z,38.026,20.228,14.3,7,mw,,,,1.3,us,usp0001sa1,2022-04-28T00:16:30.661Z,"26 km SW of Lixoúri, Greece",earthquake,,1.9,,,reviewed,us,nc
1982-12-19T17:43:54.850Z,-24.133,-175.864,33,7.2,mw,,,,1.5,us,usp0001rj6,2022-04-28T00:18:33.338Z,"south of Tonga",earthquake,,,,,reviewed,us,nc
1982-08-05T20:32:52.950Z,-12.597,165.931,30.7,7,mw,,,,1.4,us,usp0001nvd,2022-04-28T00:28:49.587Z,"207 km S of Lata, Solomon Islands",earthquake,,9.4,,,reviewed,us,nc
1982-07-23T14:23:53.570Z,36.194,141.702,36.6,7.1,mw,,,,1,us,usp0001nkk,2022-04-28T00:33:06.859Z,"93 km ENE of Hasaki, Japan",earthquake,,3.4,,,reviewed,us,nc
1982-07-07T10:43:03.740Z,-51.225,160.513,10,7,ms,,,,1.3,us,usp0001nap,2022-04-28T00:32:05.882Z,"north of Macquarie Island",earthquake,,,,13,reviewed,us,us
1982-07-04T01:20:06.800Z,27.929,136.967,536,7.1,mw,,,,1,us,usp0001n8w,2022-04-28T00:31:11.252Z,"west of the Bonin Islands, Japan",earthquake,,,,,reviewed,us,nc
1982-06-19T06:21:58.540Z,13.332,-89.387,73,7.29,mw,,,,,iscgem,iscgem597450,2022-04-28T00:35:09.375Z,"18 km SSW of La Libertad, El Salvador",earthquake,,5.2,0.1,,reviewed,iscgem,iscgem
1982-06-07T10:59:40.160Z,16.558,-98.358,33.8,7,ms,,,,1.1,us,usp0001mrg,2022-04-28T00:34:03.629Z,"5 km NNW of San Juan Bautista Lo de Soto, Mexico",earthquake,,2.8,,20,reviewed,us,us
1982-01-11T06:10:06.490Z,13.752,124.358,45.7,7.1,ms,,,,1.1,us,usp0001hze,2022-04-28T00:44:16.583Z,"4 km SW of Gigmoto, Philippines",earthquake,,3.7,,19,reviewed,us,us
1981-12-26T17:05:32.520Z,-29.934,-177.741,33,7.1,ms,,,,1.2,us,usp0001hp7,2022-04-28T00:48:16.835Z,"Kermadec Islands, New Zealand",earthquake,,,,22,reviewed,us,us
1981-12-19T14:10:50.720Z,39.243,25.227,10,7.2,ms,,,,1.2,us,usp0001hgc,2022-04-28T00:47:33.149Z,"61 km W of Eresós, Greece",earthquake,,,,12,reviewed,us,us
1981-10-25T03:22:15.570Z,18.048,-102.084,33,7.3,ms,,,,1.2,us,usp0001gnv,2022-04-28T00:51:52.451Z,"7 km NNE of Petacalco, Mexico",earthquake,,,,16,reviewed,us,us
1981-10-16T03:25:42.220Z,-33.134,-73.074,33,7.2,ms,,,,0.8,us,usp0001gg1,2022-04-28T00:50:55.476Z,"135 km W of Valparaíso, Chile",earthquake,,,,16,reviewed,us,us
1981-09-01T09:29:31.540Z,-14.96,-173.085,25,7.7,ms,,,,1.2,us,usp0001fkx,2022-04-28T00:52:27.144Z,"133 km NE of Hihifo, Tonga",earthquake,,,,13,reviewed,us,us
1981-07-28T17:22:24.620Z,30.013,57.794,33,7.1,ms,,,,1.2,us,usp0001ezf,2022-04-27T23:02:18.160Z,"75 km ESE of Kerman, Iran",earthquake,,,,13,reviewed,us,us
1981-07-15T07:59:08.470Z,-17.26,167.601,30,7,ms,,,,1,us,usp0001eq4,2022-04-28T01:00:09.104Z,"92 km NW of Port-Vila, Vanuatu",earthquake,,,,18,reviewed,us,us
1981-07-06T03:08:24.180Z,-22.293,171.742,33,7,ms,,,,0.9,us,usp0001ej2,2022-04-28T00:59:38.701Z,"southeast of the Loyalty Islands",earthquake,,,,14,reviewed,us,us
1981-05-25T05:25:14.460Z,-48.786,164.357,33,7.6,ms,,,,1.2,us,usp0001dv1,2022-04-28T01:05:48.947Z,"off the west coast of the South Island of New Zealand",earthquake,,,,10,reviewed,us,us
1981-01-30T08:52:44.100Z,51.744,176.274,33,7,ms,,,,,us,usp0001byq,2022-04-28T01:16:05.328Z,"243 km ESE of Attu Station, Alaska",earthquake,,,,,reviewed,us,us
1980-11-08T10:27:34.000Z,41.117,-124.253,19,7.2,mw,,,,,us,usp0001aq1,2022-04-28T01:20:13.409Z,"11 km WSW of Big Lagoon, California",earthquake,,,,,reviewed,us,01023
1980-10-25T11:00:05.100Z,-21.89,169.853,33,7.2,ms,,,,,us,usp0001aez,2022-04-28T01:25:30.987Z,"207 km E of Tadine, New Caledonia",earthquake,,,,,reviewed,us,us
1980-10-10T12:25:23.500Z,36.195,1.354,10,7.3,ms,,,,,us,usp0001a5w,2022-04-28T01:23:49.373Z,"3 km NNE of Chlef, Algeria",earthquake,,,,,reviewed,us,us
